File,Lines of Code,Num Plays,Avg Play Size,Num Tasks,Avg Task Size
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/configure_repo.yml,42,0,0,1,33
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/create_mount_overlay.yml,40,0,0,3,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/main.yml,33,0,0,2,12
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/reset_subscription_manager.yml,25,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/restructure_rpm_dir.yml,17,0,0,1,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/setup_subscription_manager.yml,37,0,0,6,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/update_repos_non_subscription.yml,20,0,0,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rhel/tasks/update_repos_subscription.yml,32,0,0,3,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/airgap/roles/rocky/tasks/main.yml,14,0,0,1,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/examples/login_node_example/roles/login_user/tasks/main.yml,23,0,0,3,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/logging/roles/loki/tasks/main.yml,14,0,0,1,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/deployment.yml,81,0,0,2,36
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/include_monitor_config.yml,49,0,0,8,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/main.yml,28,0,0,7,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/plugins.yml,27,0,0,4,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/pre-requisites.yml,64,0,0,9,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/secrets.yml,37,0,0,3,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/validate_grafana_params.yml,56,0,0,5,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/grafana/tasks/volume.yml,45,0,0,2,18
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/loki/tasks/configure_loki_grafana.yml,54,0,0,5,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/loki/tasks/k8s_loki_pod.yml,61,0,0,2,26
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/loki/tasks/loki_service.yml,28,0,0,1,18
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/loki/tasks/main.yml,18,0,0,4,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/loki/tasks/promtail_image.yml,18,0,0,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_firewalld.yml,29,0,0,5,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_helm.yml,35,0,0,5,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_init.yml,125,0,0,17,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_installation.yml,148,0,0,18,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_installation_leap.yml,184,0,0,28,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/k8s_services.yml,106,0,0,20,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/main.yml,46,0,0,11,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/nfs_server_setup.yml,55,0,0,9,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/prerequisites.yml,20,0,0,2,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/orchestrator/tasks/validate_k8s_params.yml,28,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/prometheus/tasks/configure_k8s_prom_grafana.yml,53,0,0,4,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/prometheus/tasks/install_k8s_prom_stack.yml,61,0,0,4,13
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/prometheus/tasks/main.yml,16,0,0,3,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/monitor/roles/prometheus/tasks/store_grafana_info.yml,25,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/apply_config.yml,29,0,0,3,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/configure_port_group.yml,35,0,0,4,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/configure_vlan.yml,28,0,0,2,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/main.yml,24,0,0,5,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/pre_requisites.yml,104,0,0,20,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/setup_ports.yml,40,0,0,5,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/ethernet/tasks/snmp_config.yml,37,0,0,2,14
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/apply_config.yml,24,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/apply_split_port.yml,44,0,0,5,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/authenticate.yml,37,0,0,3,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/configure_initial_wizard.yml,40,0,0,6,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/configure_interface.yml,36,0,0,2,12
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/configure_services.yml,18,0,0,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/configure_split_ready.yml,42,0,0,6,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/enable_switch_sm.yml,18,0,0,1,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/fetch_avail_ports.yml,23,0,0,2,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/global_config.yml,31,0,0,2,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/ib_split_mode.yml,23,0,0,2,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/interface_config.yml,41,0,0,3,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/main.yml,27,0,0,8,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/pre_requisites.yml,101,0,0,18,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/pre_requisites_split_ports.yml,67,0,0,6,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/save_config.yml,19,0,0,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/snmp_config.yml,23,0,0,1,14
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/infiniband/tasks/split_port.yml,55,0,0,5,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/initiate_nfs_server.yml,28,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/install_mlnx_leap.yml,34,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/install_mlnx_ofed.yml,74,0,0,11,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/main.yml,34,0,0,3,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/pre-requisites.yml,40,0,0,7,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/setup_inventories.yml,27,0,0,2,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/setup_mlnx_ofed_repo.yml,41,0,0,6,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/setup_nfs_client.yml,45,0,0,7,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/setup_nfs_server.yml,61,0,0,11,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/mlnx_ofed/tasks/validations.yml,68,0,0,3,21
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/network_validation/tasks/main.yml,12,0,0,1,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/network_validation/tasks/xcat_status_check.yml,23,0,0,3,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/repo_validation/tasks/main.yml,29,0,0,2,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/repo_validation/tasks/repo_check.yml,32,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/repo_validation/tasks/repo_file_check.yml,28,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/network/roles/repo_validation/tasks/validate_rhsm.yml,35,0,0,1,25
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/platforms/roles/jupyterhub/tasks/main.yml,35,0,0,4,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/platforms/roles/kubeflow/tasks/deploy_kubeflow.yml,218,0,0,31,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/platforms/roles/kubeflow/tasks/firewalld_config.yml,36,0,0,5,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/platforms/roles/kubeflow/tasks/main.yml,14,0,0,2,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/check_prerequisites.yml,93,0,0,9,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/configure_pxe_boot.yml,137,0,0,6,21
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/create_vd.yml,157,0,0,3,53
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/deploy_os.yml,33,0,0,3,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/import_scp.yml,98,0,0,8,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/main.yml,24,0,0,5,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/update_firmware.yml,64,0,0,1,54
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/idrac/tasks/validate_idrac_config.yml,63,0,0,8,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/post_provision/tasks/create_node_inventory.yml,22,0,0,2,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/post_provision/tasks/main.yml,12,0,0,1,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/post_provision/tasks/provisioned_node_inventory.yml,76,0,0,10,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/assign_admin_nic_config.yml,31,0,0,6,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/assign_nic_config.yml,25,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/create_provision_ini.yml,29,0,0,3,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/enable_nic_configuration.yml,33,0,0,7,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/include_provision_config.yml,64,0,0,8,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/main.yml,44,0,0,15,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/package_installation.yml,30,0,0,4,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_admin_nic.yml,77,0,0,8,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_bmc_nic.yml,44,0,0,1,36
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_cp_nic.yml,59,0,0,9,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_discovery_params.yml,52,0,0,8,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_domain_name.yml,67,0,0,11,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_ib_nic.yml,27,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_network_interface.yml,21,0,0,2,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_postscripts_path.yml,63,0,0,10,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validate_repo_path.yml,103,0,0,6,16
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/provision_validation/tasks/validation_status_check.yml,18,0,0,2,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/configure_dhcp.yml,54,0,0,4,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/fetch_osimage.yml,32,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/initiate_monitor_status.yml,26,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/main.yml,50,0,0,1,40
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/pre_requisites.yml,83,0,0,11,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/provision_os.yml,30,0,0,5,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_discovery_provision/tasks/python_utility.yml,15,0,0,1,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/configure_xcat.yml,76,0,0,9,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/firewall_settings.yml,25,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/install_xcat.yml,60,0,0,9,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/main.yml,30,0,0,1,20
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/package_installation.yml,26,0,0,5,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_prepare_cp/tasks/pre_requisites.yml,64,0,0,7,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/common_repo_config.yml,61,0,0,10,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/create_osimage.yml,39,0,0,6,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/disk_partition.yml,26,0,0,2,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/fetch_osimage.yml,32,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/internet_access.yml,25,0,0,2,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/main.yml,40,0,0,1,30
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/manage_subscription_manager.yml,34,0,0,5,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/provision/roles/xcat_repo_manipulate/tasks/pre_requisites.yml,45,0,0,6,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/fetch_omnia_inputs.yml,106,0,0,15,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/gather_fact_resolution.yml,26,0,0,2,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/install_packages.yml,27,0,0,4,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/main.yml,23,0,0,6,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/validations.yml,24,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/cluster_validation/tasks/xcat_status_check.yml,23,0,0,3,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/common/tasks/main.yml,25,0,0,5,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/common/tasks/ntp.yml,51,0,0,2,22
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/common/tasks/prepare_hosts_file.yml,92,0,0,9,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/common/tasks/prepare_leap_nodes.yml,89,0,0,13,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/common/tasks/prepare_rhel_nodes.yml,69,0,0,9,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_common/tasks/main.yml,196,0,0,11,17
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_firewalld/tasks/main.yml,65,0,0,10,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_manager/tasks/main.yml,42,0,0,3,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_nfs_client_setup/tasks/main.yml,46,0,0,5,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_nfs_server_setup/tasks/main.yml,68,0,0,10,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_manager/tasks/main.yml,248,0,0,36,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_services/tasks/check_k8s_pods.yml,93,0,0,11,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_services/tasks/configure_nginx_prom_grafana.yml,66,0,0,9,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_services/tasks/deploy_k8s_services.yml,210,0,0,33,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_services/tasks/main.yml,35,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/k8s_start_workers/tasks/main.yml,43,0,0,4,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/repo_validation/tasks/main.yml,29,0,0,2,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/repo_validation/tasks/repo_check.yml,42,0,0,5,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/repo_validation/tasks/repo_file_check.yml,46,0,0,7,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/repo_validation/tasks/validate_rhsm.yml,78,0,0,6,12
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_common/tasks/main.yml,232,0,0,36,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_exporter/tasks/configure_grafana.yml,66,0,0,6,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_exporter/tasks/install_prometheus.yml,84,0,0,5,14
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_exporter/tasks/install_slurm_exporter.yml,53,0,0,8,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_exporter/tasks/main.yml,46,0,0,7,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_exporter/tasks/start_services.yml,55,0,0,8,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_manager/tasks/main.yml,183,0,0,29,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_pam/tasks/main.yml,37,0,0,6,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_pam/tasks/slurm_pam_compute.yml,41,0,0,6,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_pam/tasks/slurm_pam_login_node.yml,25,0,0,3,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_pam/tasks/slurm_pam_manager.yml,41,0,0,6,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_restd/tasks/configure_restd_leap.yml,99,0,0,18,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/dellhpc/omnia/scheduler/roles/slurm_restd/tasks/generate_token.yml,69,0,0,12,5
