Owner,Repo,Files Number,YAML Files Number,File URL
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\logging\tests\tasks\check_daemon_config_files.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\logging\tests\tasks\check_firewall_selinux.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\logging\tests\tasks\check_packages.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\tasks\firewall.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\tasks\selinux.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\bpftrace\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\elasticsearch\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\grafana\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\mssql\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\pcp\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\pcp\tasks\pmcd.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\pcp\tasks\pmie.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\pcp\tasks\pmlogger.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\pcp\tasks\pmproxy.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\postfix\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\redis\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\repository\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\metrics\vendor\github.com\performancecopilot\ansible-pcp\roles\spark\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tasks\set_facts.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\playbooks\down_profile+delete_interface.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\playbooks\down_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\playbooks\remove_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\playbooks\run_tasks.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\activate_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\assert_device_absent.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\assert_device_present.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\assert_output_in_stderr_without_warnings.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\assert_profile_absent.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\assert_profile_present.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\cleanup_802_1x_server.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\cleanup_mock_wifi.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\cleanup_profile+device.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\create_and_remove_interface.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\create_bridge_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\create_bridge_profile_no_autoconnect.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\create_dummy_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\create_team_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\delete_interface.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\el_repo_setup.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\enable_epel.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\get_current_interfaces.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\get_interface_stat.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\get_modules_and_utils_paths.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\get_NetworkManager_NVR.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\get_profile_stat.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\remove+down_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\remove_profile.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\setup_802.1x.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\setup_802_1x_server.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\setup_mock_wifi.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\setup_mock_wifi_wpa3_owe.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\setup_mock_wifi_wpa3_sae.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\show_interfaces.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\network\tests\tasks\start_mock_wifi.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\selinux\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\selinux\tasks\selinux_load_module.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\selinux\tasks\set_facts_packages.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\timesync\tasks\main.yml
linux-system-roles,,104,86,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\linux-system-roles\timesync\tests\tasks\check_header.yml
louim,,3,3,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\louim\bedrock-site-protect\tasks\install.yml
louim,,3,3,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\louim\bedrock-site-protect\tasks\main.yml
louim,,3,3,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\louim\bedrock-site-protect\tasks\manage.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\main.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_debian.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_plugin.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_plugin_binaries.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_plugin_marketplace.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_prepare.yml
lrk,,7,7,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\lrk\ansible-role-sonarqube\tasks\setup_sonarqube.yml
m4rcu5nl,,4,4,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\m4rcu5nl\ansible-role-zerotier\tasks\authorize_node.yml
m4rcu5nl,,4,4,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\m4rcu5nl\ansible-role-zerotier\tasks\install.yml
m4rcu5nl,,4,4,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\m4rcu5nl\ansible-role-zerotier\tasks\join_network.yml
m4rcu5nl,,4,4,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\m4rcu5nl\ansible-role-zerotier\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\holds.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\keys.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\packages.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\preferences.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\repositories.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\sources_list.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-apt\tasks\update.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\logs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\options.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\zones.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-bind\tasks\zones_records.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-cron\tasks\files.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-cron\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-cron\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-cron\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\config.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\databases.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\dir.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\privileges.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-influxdb\tasks\users.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-motd\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-motd\tasks\scripts.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-motd\tasks\template.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-ohmyzsh\tasks\custom_themes.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-ohmyzsh\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-ohmyzsh\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-ohmyzsh\tasks\requirements.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-ohmyzsh\tasks\users.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\applications.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\blackfire.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\extensions.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\fpm_pools.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-role-php\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\accounts\tasks\groups.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\accounts\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\accounts\tasks\users.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\alternatives\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\alternatives\tasks\selections.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible\tasks\config.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible\tasks\hosts.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible_galaxy\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\ansible_galaxy\tasks\roles.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apparmor\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apparmor\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apparmor\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\holds.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\keys.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\packages.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\preferences.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\repositories.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\sources_list.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\apt\tasks\update.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\aptly\tasks\config.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\aptly\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\aptly\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\aptly\tasks\repositories.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\backup_manager\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\backup_manager\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\backup_manager\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\logs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\options.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\zones.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\bind\tasks\zones_records.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cloud_init\tasks\configs.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cloud_init\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cloud_init\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\composer\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\composer\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\composer\tasks\users_auth.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cron\tasks\files.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cron\tasks\install.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cron\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\cron\tasks\services.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\clean.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\copied.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\finalize.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\main.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\removed.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\setup.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\shared.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\strategy.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\unfinished.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\command.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\include.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\include_role.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\install_composer.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\make.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\raw.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\service_reload.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\service_restart.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\symfony_assets_version.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\deploy\tasks\tasks\symfony_assets_version_file.yml
manala,,347,346,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\manala\ansible-roles\roles\dhcp\tasks\config.yml
