File,Lines of Code,Num Plays,Avg Play Size,Num Tasks,Avg Task Size
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/k8s_vmi_from_preset.yaml,47,1,40,1,36
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/kind_crud.yaml,697,3,216,52,12
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/kubevirt_pvc_img_upload.yaml,23,1,21,2,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/kubevirt_scale_vmirs.yaml,9,1,9,1,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/kubevirt_vm_multus.yaml,61,1,37,1,32
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/examples/playbooks/kubevirt_vm_status.yaml,14,1,14,2,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/all.yml,7,0,0,7,1
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/e2e.yaml,125,1,110,12,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/known_issues.yaml,27,0,0,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_dv_vm.yaml,34,1,34,3,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_preset.yml,22,1,22,3,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_pvc.yml,50,1,45,5,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_template.yaml,74,1,76,5,13
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_vm.yml,181,1,217,15,14
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/playbooks/kubevirt_vmir.yml,41,1,42,4,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/roles/all.yml,2,0,0,2,1
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/roles/app_deployment.yml,83,2,42,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/kubevirt/ansible-kubevirt-modules/tests/roles/vm_image.yml,17,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/laincloud/lain/playbooks/bootstrap.yaml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/laincloud/lain/playbooks/role.yaml,3,1,3,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/laincloud/lain/playbooks/site.yaml,3,1,3,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/linux-system-roles/network/tests/playbooks/down_profile+delete_interface.yml,8,2,4,1,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/linux-system-roles/network/tests/playbooks/down_profile.yml,9,1,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/linux-system-roles/network/tests/playbooks/remove_profile.yml,9,1,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/linux-system-roles/network/tests/playbooks/run_tasks.yml,6,1,5,1,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/bor.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/clean.yml,14,1,14,2,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/heimdall.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/network.yml,15,1,15,4,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/reboot.yml,6,1,6,1,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/setup-exporters.yml,17,1,17,2,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/show-heimdall-account.yml,6,1,6,2,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/maticnetwork/node-ansible/playbooks/ulimit.yml,4,1,4,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/base.yml,21,1,18,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/ci_setup.yml,34,1,32,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/import.yml,19,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/install-app.yml,19,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/ping.yml,4,1,4,1,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/nexcess/ansible-playbook-cloudhost/playbooks/setup.yml,19,2,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/bootstrap-complete.yaml,16,2,8,1,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/bootstrap-config.yaml,7,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/csi_driver_install.yaml,11,1,12,2,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/customization.yaml,5,1,4,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/install-complete.yaml,22,3,7,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/install-config.yaml,8,1,7,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/powervs_config.yaml,4,1,4,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/ocp-power-automation/ocp4-playbooks/playbooks/upgrade.yaml,10,1,9,1,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/opendevshop/devshop/roles/playbook.base.yml,13,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/opendevshop/devshop/roles/roles.yml,25,0,0,13,1
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/add-ubuntu-key.yml,38,1,30,8,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/aide.yml,17,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/alton.yml,13,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/analytics-jenkins.yml,12,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/analyticsapi.yml,28,1,28,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/analytics_single.yml,45,2,22,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/antivirus.yml,14,1,14,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/apply-security.yml,14,1,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/authn_frontend.yml,15,1,15,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/automated.yml,13,1,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/aws.yml,11,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/blockstore.yml,21,1,21,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/bootstrap_python.yml,12,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/cluster_rabbitmq.yml,47,1,42,4,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/commerce_coordinator.yml,22,1,22,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/common.yml,15,1,15,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/commoncluster.yml,69,2,30,1,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/common_edx_base.yml,20,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/conductor.yml,27,1,27,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/connect_sandbox.yml,35,1,28,3,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_all_user_types.yml,32,1,29,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_cname.yml,14,1,13,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_db_and_users.yml,99,1,64,6,10
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_django_ida.yml,7,1,4,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_mongo_users.yml,45,1,32,3,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_pgsql_db_and_users.yml,54,1,31,3,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_rds.yml,77,2,20,3,11
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_role.yml,7,1,4,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/create_user.yml,26,1,25,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/credentials.yml,26,1,26,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/demo.yml,15,1,15,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/deploy_nginx_all_roles.yml,18,1,18,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/deploy_nginx_for_dbt_docs.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/designer.yml,21,1,21,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/discovery.yml,28,1,28,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/ecommerce.yml,28,1,28,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/ecomworker.yml,24,1,24,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx-auth-proxy.yml,15,2,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx-monitoring.yml,20,2,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edxapp.yml,54,1,58,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx_ansible.yml,10,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx_continuous_integration.yml,75,1,81,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx_maintenance.yml,16,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx_mirror.yml,12,1,13,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/edx_provision.yml,104,2,52,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/elasticsearch.yml,45,1,41,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/enterprise_catalog.yml,23,1,23,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/flower.yml,11,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/forum.yml,25,1,25,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/ghost.yml,10,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/go-agent-docker.yml,9,1,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/insights.yml,28,1,28,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/insightvm_agent.yml,11,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/jenkins_admin.yml,27,2,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/jenkins_data_engineering.yml,33,3,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/jenkins_data_engineering_new.yml,35,3,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/jenkins_it.yml,19,2,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/learner_portal.yml,21,1,21,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/learning.yml,16,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/license_manager.yml,22,1,22,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/log_server.yml,14,1,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/manage_edxapp_users_and_groups.yml,256,1,170,9,17
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/masters_sandbox.yml,69,1,73,9,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/masters_sandbox_update.yml,53,1,51,5,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mfe_flags_setup.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/minos.yml,11,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo.yml,16,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_3_0.yml,28,1,18,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_3_2.yml,33,2,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_3_4.yml,33,2,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_3_6.yml,33,2,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_4_0.yml,33,2,12,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_4_2.yml,29,1,19,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_4_4.yml,27,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_mms.yml,17,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_rolling_upgrade.yml,145,4,32,14,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mongo_upgrade_hidden_secondaries.yml,58,2,24,5,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/mysql.yml,6,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/neo4j.yml,19,1,18,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/newrelic_mongo_monitor.yml,6,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/notes.yml,25,1,25,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/oauth_client_setup.yml,17,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/openedx_native.yml,138,1,129,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/opensearch.yml,45,1,41,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/ora2.yml,45,1,40,5,5
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/ora_grading.yml,16,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/payment.yml,16,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/populate_configuration_model.yml,50,1,26,5,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/program_console.yml,21,1,21,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/promote_rds_secondary.yml,56,1,39,4,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/prospectus.yml,33,1,33,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/prospectus_sandbox.yml,18,1,16,4,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/rabbitmq.yml,57,1,50,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/redirector.yml,24,1,24,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/redis.yml,16,1,16,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/registrar.yml,22,1,22,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/remove-ubuntu-key.yml,38,1,34,11,2
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/restart_supervisor.yml,15,1,15,1,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/retire_host.yml,47,3,14,6,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/run_role.yml,8,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/security.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/set_hostname.yml,18,1,17,3,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/snort.yml,17,1,17,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/splunkforwarder.yml,6,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/splunk_config_backup.yml,19,1,21,4,3
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/stop_all_edx_services.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/tableau.yml,10,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/tableau_de.yml,11,1,11,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/tanaguru.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/tools-gp.yml,18,1,14,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/tools_jenkins.yml,38,1,23,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/users.yml,12,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/vagrant-analytics.yml,44,1,41,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/vagrant-cluster.yml,49,3,15,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/veda_delivery_worker.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/veda_encode_worker.yml,10,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/veda_intake_worker.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/veda_pipeline_worker.yml,10,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/veda_web_frontend.yml,14,1,13,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/video_pipeline_integration.yml,9,1,9,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/vpc_admin.yml,20,1,18,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/worker.yml,24,1,24,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/xqueue.yml,25,1,25,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openedx/configuration/playbooks/xqwatcher.yml,23,1,23,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/db_backup.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/db_integrations.yml,29,1,26,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/db_restore.yml,7,1,7,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/db_transfer.yml,13,1,10,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/deploy.yml,65,1,56,2,24
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/deploy_with_maintenance.yml,79,1,66,1,58
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/development.yml,58,1,44,1,9
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/fetch_secrets.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/letsencrypt_proxy.yml,22,1,13,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/maintenance_mode.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/postgres_tuning.yml,8,1,8,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/postgres_upgrade.yml,61,1,58,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/provision.yml,126,1,116,4,8
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/pull_assets.yml,8,1,8,1,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/push_assets.yml,8,1,8,1,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/remove_ssh_keys.yml,24,1,19,2,7
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/remove_unwanted_packages.yml,29,1,23,1,19
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/restore_backup.yml,9,1,8,1,4
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/rollback.yml,6,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/setup.yml,37,2,14,2,6
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/setup_semaphore_deployment.yml,6,1,6,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/temporary_proxy.yml,5,1,5,0,0
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/openfoodfoundation/ofn-install/playbooks/transfer_assets.yml,14,1,12,1,3
